tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
ising1d-n4-k5-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-f648daa03c8f,OK,167.719,4,5,32,6000,2,333,2000,0.05,0.0002740296757736965,delta_ib.mean,-1.1520857741874497,-0.00012748304041382968,0.0004015127161875262
ising1d-n4-k5-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-800c57dae289,OK,156.469,4,5,32,9000,2,333,2000,0.05,0.0002740296757736965,delta_ib.mean,-1.1520857741874497,-0.00015122960604050176,0.00042525928181419827
ising1d-n3-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-7ae0071d0626,OK,177.678,3,5,64,6000,1,111,2000,0.05,0.0022397959106818205,delta_ib.mean,-0.462473735092226,-0.00013175794327851577,0.0023715538539603362
ising1d-n3-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-f7941c7b3a0b,OK,178.535,3,5,64,9000,1,111,2000,0.05,0.0022397959106818205,delta_ib.mean,-0.462473735092226,-6.915835199310799e-05,0.0023089542626749285
ising1d-n4-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-245798148914,OK,174.781,4,5,64,6000,1,111,2000,0.05,0.0019795668832074858,delta_ib.mean,-0.5537648902059623,3.627886211733308e-05,0.0019432880210901527
ising1d-n4-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-8b51f0142502,OK,170.016,4,5,64,9000,1,111,2000,0.05,0.0019795668832074858,delta_ib.mean,-0.5537648902059623,0.00018406473381437846,0.0017955021493931073
ising1d-n3-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-3b280e86dccd,OK,182.297,3,5,64,6000,1,333,2000,0.05,0.0036415750154681526,delta_ib.mean,0.02928552378931664,0.00037351390589658584,0.0032680611095715667
ising1d-n3-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-a6af06b3a6c3,OK,172.563,3,5,64,9000,1,333,2000,0.05,0.0036415750154681526,delta_ib.mean,0.02928552378931664,0.0006037478075445434,0.003037827207923609
ising1d-n4-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-bba0ac0f5de0,OK,167.687,4,5,64,6000,1,333,2000,0.05,0.0010229259285166347,delta_ib.mean,-0.889364875459139,0.0008736987286943661,0.00014922719982226858
ising1d-n4-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-b587629e90c8,OK,170.406,4,5,64,9000,1,333,2000,0.05,0.0010229259285166347,delta_ib.mean,-0.889364875459139,0.0011821147715447167,-0.00015918884302808202
ising1d-n3-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-898992b63a5c,OK,175.79,3,5,64,6000,2,111,2000,0.05,0.002243605615736782,delta_ib.mean,-0.4611372493877464,0.0015275656562347304,0.0007160399595020515
ising1d-n3-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-011b5df8fc05,OK,176.767,3,5,64,9000,2,111,2000,0.05,0.002243605615736782,delta_ib.mean,-0.4611372493877464,0.0019084493537690197,0.00033515626196776224
ising1d-n4-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-fefe11c4f4fa,OK,172.937,4,5,64,6000,2,111,2000,0.05,0.0012176792724466748,delta_ib.mean,-0.8210432977235822,0.002322999515429537,-0.001105320242982862
ising1d-n4-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-6afbe3c3f250,OK,171.502,4,5,64,9000,2,111,2000,0.05,0.0012176792724466748,delta_ib.mean,-0.8210432977235822,0.0027692936642204,-0.0015516143917737252
ising1d-n3-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-f9b589d46d99,OK,178.351,3,5,64,6000,2,333,2000,0.05,0.003655213829108375,delta_ib.mean,0.03407016700795095,0.003245262110357845,0.00040995171875053
ising1d-n3-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-fa801bb4ecfa,OK,168.546,3,5,64,9000,2,333,2000,0.05,0.003655213829108375,delta_ib.mean,0.03407016700795095,0.003748697549459698,-9.348372035132297e-05
