tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
hamiltonian-n4-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-d62f38753ff3,OK,42.788,4,5,64,9000,1,333,2000,0.05,-0.011519467726579394,delta_ib.mean,-1.8171115371974353,-0.005780318651179069,-0.0057391490754003256
hamiltonian-n3-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-52aba0b55cb3,OK,42.057,3,5,64,6000,2,111,2000,0.05,0.006755311682273464,delta_ib.mean,0.39042506328587423,0.0611354868610195,-0.054380175178746035
hamiltonian-n3-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-0d5ab7a9b0fb,OK,41.811,3,5,64,9000,2,111,2000,0.05,0.006755311682273464,delta_ib.mean,0.39042506328587423,0.05733159872383361,-0.05057628704156014
hamiltonian-n4-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-7377adc80d8e,OK,40.803,4,5,64,6000,2,111,2000,0.05,-0.0009036774610288019,delta_ib.mean,-0.5347570403270183,-0.009608023589799425,0.008704346128770623
hamiltonian-n4-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-f5ac41bb7b68,OK,42.737,4,5,64,9000,2,111,2000,0.05,-0.0009036774610288019,delta_ib.mean,-0.5347570403270183,-0.006223256003808582,0.00531957854277978
hamiltonian-n3-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-44a4901fb3e5,OK,42.646,3,5,64,6000,2,333,2000,0.05,0.01839871995639108,delta_ib.mean,1.7969126243359081,0.06073755892500923,-0.042338838968618155
hamiltonian-n3-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-ad25a8f5bb5e,OK,40.892,3,5,64,9000,2,333,2000,0.05,0.01839871995639108,delta_ib.mean,1.7969126243359081,0.057772044580841966,-0.03937332462445089
hamiltonian-n4-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-e2413b8388f8,OK,42.283,4,5,64,6000,2,333,2000,0.05,-0.001292481250360578,delta_ib.mean,-0.5817233306528382,-0.00920733794611199,0.007914856695751413
hamiltonian-n4-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-8a7e700e9816,OK,37.742,4,5,64,9000,2,333,2000,0.05,-0.001292481250360578,delta_ib.mean,-0.5817233306528382,-0.006661193098711125,0.005368711848350548
hamiltonian-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-246f99385b98,OK,30.592,3,7,32,6000,1,111,2000,0.05,0.21785007932722253,delta_ib.mean,25.890017442551514,0.06033413128143802,0.1575159480457845
hamiltonian-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-629ca15d5274,OK,29.81,3,7,32,9000,1,111,2000,0.05,0.21785007932722253,delta_ib.mean,25.890017442551514,0.058207455745503234,0.1596426235817193
hamiltonian-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-40828c57b35f,OK,28.274,4,7,32,6000,1,111,2000,0.05,-0.021337170235222382,delta_ib.mean,-3.0030595114852767,-0.00880118411794304,-0.012535986117279341
hamiltonian-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-ccc1d98cab21,OK,29.127,4,7,32,9000,1,111,2000,0.05,-0.021337170235222382,delta_ib.mean,-3.0030595114852767,-0.007094061264017924,-0.014243108971204458
hamiltonian-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-2d4980ce9793,OK,29.636,3,7,32,6000,1,333,2000,0.05,0.057517338756369385,delta_ib.mean,6.522320292976397,0.05992526719083006,-0.0024079284344606725
hamiltonian-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-9a9e5c6b0f03,OK,29.822,3,7,32,9000,1,333,2000,0.05,0.057517338756369385,delta_ib.mean,6.522320292976397,0.058637763942033745,-0.0011204251856643602
hamiltonian-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-96e8b682635d,OK,29.509,4,7,32,6000,1,333,2000,0.05,0.0040743209302050365,delta_ib.mean,0.06656970622031735,-0.008389625793303282,0.01246394672350832
