tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
ising1d-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-f6ab36569d72,OK,163.569,3,7,32,9000,2,111,2000,0.05,0.015478259188665217,delta_ib.mean,2.1473531772817083,0.0140750523536454,0.001403206835019816
ising1d-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-8c52831fa9d6,OK,165.547,4,7,32,6000,2,111,2000,0.05,0.008278695634399397,delta_ib.mean,0.599537784441886,0.014823435177536027,-0.00654473954313663
ising1d-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-a0c68346a1c0,OK,159.623,4,7,32,9000,2,111,2000,0.05,0.008278695634399397,delta_ib.mean,0.599537784441886,0.015551621279277922,-0.007272925644878525
ising1d-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-ff28693d859b,OK,168.763,3,7,32,6000,2,333,2000,0.05,0.013234156775261432,delta_ib.mean,1.6648994518031255,0.01625599696105319,-0.0030218401857917583
ising1d-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-99667a834d19,OK,165.421,3,7,32,9000,2,333,2000,0.05,0.013234156775261432,delta_ib.mean,1.6648994518031255,0.016933066686682114,-0.003698909911420682
ising1d-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-13c2c991b75c,OK,164.187,4,7,32,6000,2,333,2000,0.05,0.009646765968404641,delta_ib.mean,0.8936556577685518,0.01757947042857804,-0.0079327044601734
ising1d-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-8f4e8f1be342,OK,169.899,4,7,32,9000,2,333,2000,0.05,0.009646765968404641,delta_ib.mean,0.8936556577685518,0.018192000342227076,-0.008545234373822435
ising1d-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-f79a9ac8e1d7,OK,167.023,3,7,64,6000,1,111,2000,0.05,0.03142915688121694,delta_ib.mean,5.576595073968103,0.018767616685443734,0.012661540195773206
ising1d-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-96daf73454a5,OK,162.688,3,7,64,9000,1,111,2000,0.05,0.03142915688121694,delta_ib.mean,5.576595073968103,0.019303462903401646,0.012125693977815294
ising1d-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-1f2443a038c4,OK,173.945,4,7,64,6000,1,111,2000,0.05,0.023004811156248892,delta_ib.mean,3.7654669563499246,0.019796879804578303,0.003207931351670589
ising1d-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-19cb7f8e5eab,OK,174.022,4,7,64,9000,1,111,2000,0.05,0.023004811156248892,delta_ib.mean,3.7654669563499246,0.02024541875726427,0.0027593923989846225
ising1d-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-425a6b19b9bd,OK,177.107,3,7,64,6000,1,333,2000,0.05,0.029291994213830313,delta_ib.mean,5.117132045598328,0.020646853841147852,0.00864514037268246
ising1d-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-f49f03eaef7e,OK,170.333,3,7,64,9000,1,333,2000,0.05,0.029291994213830313,delta_ib.mean,5.117132045598328,0.020999192893671727,0.008292801320158586
ising1d-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-d5e2a1148f40,OK,172.08,4,7,64,6000,1,333,2000,0.05,0.02206661698065768,delta_ib.mean,3.5637670372496437,0.021300687396342853,0.0007659295843148277
ising1d-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-2ada52fa8dc9,OK,167.849,4,7,64,9000,1,333,2000,0.05,0.02206661698065768,delta_ib.mean,3.5637670372496437,0.021549841151933903,0.0005167758287237777
ising1d-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-356f6c833bf2,OK,171.09,3,7,64,6000,2,111,2000,0.05,0.022605746619222586,delta_ib.mean,3.679673112252273,0.02174541770951462,0.0008603289097079657
ising1d-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-8611179e4882,OK,168.075,3,7,64,9000,2,111,2000,0.05,0.022605746619222586,delta_ib.mean,3.679673112252273,0.0218864465004657,0.0007193001187568854
ising1d-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-79f8fccfb782,OK,127.932,4,7,64,6000,2,111,2000,0.05,0.011587082537358956,delta_ib.mean,1.310799256789937,0.021972227655024587,-0.01038514511766563
ising1d-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-69eed6ff79b0,OK,116.444,4,7,64,9000,2,111,2000,0.05,0.011587082537358956,delta_ib.mean,1.310799256789937,0.022002335475460585,-0.01041525293810163
ising1d-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-a0dfd6ce7224,OK,164.962,3,7,64,6000,2,333,2000,0.05,0.029548967497094448,delta_ib.mean,5.172378061608444,0.02197662054864323,0.0075723469484512175
ising1d-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-d76cc17b4872,OK,173.029,3,7,64,9000,2,333,2000,0.05,0.029548967497094448,delta_ib.mean,5.172378061608444,0.021895210487520245,0.007653757009574203
ising1d-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-cc1f91efee73,OK,101.703,4,7,64,6000,2,333,2000,0.05,0.018022978393993496,delta_ib.mean,2.6944357228796947,0.021758509297825232,-0.003735530903831736
ising1d-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-db7c794ad6c3,OK,100.3,4,7,64,9000,2,333,2000,0.05,0.018022978393993496,delta_ib.mean,2.6944357228796947,0.02156719537315801,-0.0035442169791645127
