tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
lorenz63-n4-k5-cl32-ctx6000-s2-sd111-bs2000-a0p05-969c20a97a11,OK,7.302,4,5,32,6000,2,111,2000,0.05,-0.01087746966941401,delta_ib.mean,1.951244727878692,-0.024392505911266335,0.013515036241852326
lorenz63-n4-k5-cl32-ctx9000-s2-sd111-bs2000-a0p05-8af5f667afca,OK,7.346,4,5,32,9000,2,111,2000,0.05,-0.01087746966941401,delta_ib.mean,1.951244727878692,-0.024519476989213314,0.013642007319799304
lorenz63-n3-k5-cl32-ctx6000-s2-sd333-bs2000-a0p05-a61671748858,OK,7.403,3,5,32,6000,2,333,2000,0.05,-0.030694331596051633,delta_ib.mean,0.7968799552497738,-0.024745071611316515,-0.005949259984735118
lorenz63-n3-k5-cl32-ctx9000-s2-sd333-bs2000-a0p05-5dc9f4813849,OK,7.307,3,5,32,9000,2,333,2000,0.05,-0.030694331596051633,delta_ib.mean,0.7968799552497738,-0.025068267477714797,-0.005626064118336837
lorenz63-n4-k5-cl32-ctx6000-s2-sd333-bs2000-a0p05-59606081ee56,OK,7.385,4,5,32,6000,2,333,2000,0.05,-0.01087746966941401,delta_ib.mean,1.951244727878692,-0.02548760000079405,0.014610130331380042
lorenz63-n4-k5-cl32-ctx9000-s2-sd333-bs2000-a0p05-7d5c6e663ad5,OK,7.139,4,5,32,9000,2,333,2000,0.05,-0.01087746966941401,delta_ib.mean,1.951244727878692,-0.026001168942081754,0.015123699272667745
lorenz63-n3-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-4eb473ad3391,OK,7.718,3,5,64,6000,1,111,2000,0.05,-0.0540743968594854,delta_ib.mean,-0.5650472672230478,-0.02660664702332777,-0.027467749836157632
lorenz63-n3-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-f82887cd9b23,OK,7.809,3,5,64,9000,1,111,2000,0.05,-0.0540743968594854,delta_ib.mean,-0.5650472672230478,-0.027301290472749734,-0.02677310638673567
lorenz63-n4-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-103245753fe5,OK,7.72,4,5,64,6000,1,111,2000,0.05,-0.026349148040083203,delta_ib.mean,1.0499940379024897,-0.028081951458651708,0.0017328034185685043
lorenz63-n4-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-49422ea590f8,OK,7.613,4,5,64,9000,1,111,2000,0.05,-0.026349148040083203,delta_ib.mean,1.0499940379024897,-0.028945092354072333,0.002595944313989129
lorenz63-n3-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-507325ee3eb9,OK,7.797,3,5,64,6000,1,333,2000,0.05,-0.0540743968594854,delta_ib.mean,-0.5650472672230478,-0.029886801767821047,-0.024187595091664356
lorenz63-n3-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-76f56631d872,OK,7.454,3,5,64,9000,1,333,2000,0.05,-0.0540743968594854,delta_ib.mean,-0.5650472672230478,-0.030902812269256386,-0.023171584590229017
