tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
lorenz63-n4-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-42fc42259b0a,OK,39.354,4,5,64,9000,1,333,2000,0.05,-0.011850126213697229,delta_ib.mean,-2.238983513024827,-0.0001963694513033576,-0.011653756762393871
lorenz63-n3-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-f91c82b6ec78,OK,40.902,3,5,64,6000,2,111,2000,0.05,0.012051221298564606,delta_ib.mean,1.8081419352262624,0.0011402341728683173,0.010910987125696289
lorenz63-n3-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-d3fff500b6c8,OK,40.092,3,5,64,9000,2,111,2000,0.05,0.012051221298564606,delta_ib.mean,1.8081419352262624,0.0025564911838490342,0.009494730114715572
lorenz63-n4-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-034553055edb,OK,40.01,4,5,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,-0.2324461268026671,0.004045373261738271,-0.004045373261738271
lorenz63-n4-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-2a4c40ef9b5f,OK,40.154,4,5,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,-0.2324461268026671,0.005599491677331914,-0.005599491677331914
lorenz63-n3-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-560eab376c94,OK,41.62,3,5,64,6000,2,333,2000,0.05,0.007432711202571325,delta_ib.mean,1.0261069586246376,0.00721113395944472,0.00022157724312660537
lorenz63-n3-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-4f0649a9a505,OK,38.271,3,5,64,9000,2,333,2000,0.05,0.007432711202571325,delta_ib.mean,1.0261069586246376,0.00887230216883537,-0.0014395909662640446
lorenz63-n4-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-647cf18b6338,OK,40.85,4,5,64,6000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-0.2917475408087256,0.010574752588795927,-0.010924972447866473
lorenz63-n4-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-fb21d933ef5c,OK,37.343,4,5,64,9000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-0.2917475408087256,0.01231003663543695,-0.012660256494507496
lorenz63-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-24192197c28a,OK,28.297,3,7,32,6000,1,111,2000,0.05,0.030674147283204122,delta_ib.mean,4.961492081474929,0.014069542784646987,0.016604604498557135
