tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
hamiltonian-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-3775b712b37f,OK,27.665,4,7,32,9000,2,111,2000,0.05,0.0,delta_ib.mean,0.0,-0.0004556909566396265,0.0004556909566396265
hamiltonian-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-3eac54b2f0c0,OK,27.031,3,7,32,6000,2,333,2000,0.05,-0.0014008794362821834,delta_ib.mean,-2.873684832428398,-0.0007156627030699386,-0.0006852167332122448
hamiltonian-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-bc99432d3d87,OK,27.123,3,7,32,9000,2,333,2000,0.05,-0.0014008794362821834,delta_ib.mean,-2.873684832428398,-0.0007092212787668051,-0.0006916581575153783
hamiltonian-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-dd1f72f34039,OK,27.367,4,7,32,6000,2,333,2000,0.05,0.0,delta_ib.mean,0.0,-0.0004401650708558372,0.0004401650708558372
hamiltonian-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-fb1710dcc347,OK,26.098,4,7,32,9000,2,333,2000,0.05,0.0,delta_ib.mean,0.0,-6.715147995210046e-05,6.715147995210046e-05
hamiltonian-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-6adca39e94cc,OK,38.343,3,7,64,6000,1,111,2000,0.05,0.0,delta_ib.mean,0.0,0.00018986037392861754,-0.00018986037392861754
hamiltonian-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-1010f2e3bc5b,OK,37.0,3,7,64,9000,1,111,2000,0.05,0.0,delta_ib.mean,0.0,0.0001793154198939649,-0.0001793154198939649
hamiltonian-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-6b9657665d75,OK,37.422,4,7,64,6000,1,111,2000,0.05,0.0,delta_ib.mean,0.0,-9.256818039484515e-05,9.256818039484515e-05
hamiltonian-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-ae22565e27da,OK,38.141,4,7,64,9000,1,111,2000,0.05,0.0,delta_ib.mean,0.0,-0.0004654657660551969,0.0004654657660551969
hamiltonian-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-827f0c92250b,OK,37.859,3,7,64,6000,1,333,2000,0.05,-0.0014008794362821834,delta_ib.mean,-2.873684832428398,-0.000719486623188062,-0.0006813928130941214
hamiltonian-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-a9f3fa846915,OK,36.61,3,7,64,9000,1,333,2000,0.05,-0.0014008794362821834,delta_ib.mean,-2.873684832428398,-0.0007048394155978175,-0.0006960400206843659
hamiltonian-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-46eeddf73673,OK,35.893,4,7,64,6000,1,333,2000,0.05,0.0,delta_ib.mean,0.0,-0.0004301613269442643,0.0004301613269442643
hamiltonian-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-836946cbc824,OK,29.589,4,7,64,9000,1,333,2000,0.05,0.0,delta_ib.mean,0.0,-5.742487549804633e-05,5.742487549804633e-05
hamiltonian-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-8d697302399a,OK,37.648,3,7,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,0.0,0.000193574242666394,-0.000193574242666394
hamiltonian-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-0bfb0601b8af,OK,38.334,3,7,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,0.0,0.00017482655416116384,-0.00017482655416116384
hamiltonian-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-9f4324c8b88f,OK,30.542,4,7,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,0.0,-0.00010261278064826424,0.00010261278064826424
hamiltonian-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-bcc772cd3e2f,OK,27.125,4,7,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,0.0,-0.0004751429884104628,0.0004751429884104628
hamiltonian-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-11bc5316d949,OK,37.047,3,7,64,6000,2,333,2000,0.05,-0.0014008794362821834,delta_ib.mean,-2.873684832428398,-0.0007230899910840817,-0.0006777894451981017
hamiltonian-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-8a54035ad36e,OK,38.063,3,7,64,9000,2,333,2000,0.05,-0.0014008794362821834,delta_ib.mean,-2.873684832428398,-0.000700244090554626,-0.0007006353457275574
hamiltonian-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-8f79e3858318,OK,26.551,4,7,64,6000,2,333,2000,0.05,0.0,delta_ib.mean,0.0,-0.00042007708597089423,0.00042007708597089423
hamiltonian-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-9dfce0060d31,OK,24.852,4,7,64,9000,2,333,2000,0.05,0.0,delta_ib.mean,0.0,-4.7798206402499115e-05,4.7798206402499115e-05
