tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
henon-n3-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-cddaf928391f,OK,37.0,3,5,64,6000,2,111,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005598161587177844,0.0002095962996472386
henon-n3-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-e4db1804e718,OK,37.36,3,5,64,9000,2,111,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005501717362958612,0.00019995187722531536
henon-n4-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-d92ab301a772,OK,36.983,4,5,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,3.811027144707212e-06,-3.811027144707212e-06
henon-n4-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-2cb374514521,OK,37.39,4,5,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-4.099102211420455e-06,4.099102211420455e-06
henon-n3-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-c281e571c6f1,OK,37.575,3,5,64,6000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005581066290262257,0.00020788676995567984
henon-n3-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-228675b689f0,OK,37.704,3,5,64,9000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005519308702598729,0.00020171101118932706
henon-n4-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-2c5d0e998698,OK,37.092,4,5,64,6000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,2.0959903254236896e-06,-2.0959903254236896e-06
henon-n4-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-3c05e0cfdcea,OK,29.5,4,5,64,9000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-2.345337325041874e-06,2.345337325041874e-06
henon-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-c683308c71cc,OK,26.874,3,7,32,6000,1,111,2000,0.05,-0.0005849625007211561,delta_ib.mean,-2.3405444355645484,-0.0005563861018876017,-2.857639883355439e-05
henon-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-a097c774d9f9,OK,27.435,3,7,32,9000,1,111,2000,0.05,-0.0005849625007211561,delta_ib.mean,-2.3405444355645484,-0.0005536792488806798,-3.128325184047632e-05
henon-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-9d265059e757,OK,27.299,4,7,32,6000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,3.6998972964807355e-07,-3.6998972964807355e-07
henon-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-97816d51e35b,OK,27.437,4,7,32,9000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-6.023621049585314e-07,6.023621049585314e-07
henon-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-e73a99e044ef,OK,28.078,3,7,32,6000,1,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005546546447505083,-0.00038052771504119365
