tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
arnold_cat-n4-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-76bd9deacafb,OK,38.836,4,5,64,9000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,-0.002225560277623459,0.002225560277623459
arnold_cat-n3-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-06797cd97a23,OK,40.21,3,5,64,6000,2,111,2000,0.05,-0.0034678829782758486,delta_ib.mean,-8.902016942954976,-0.00329802667137543,-0.00016985630690041862
arnold_cat-n3-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-c090df69c59d,OK,40.104,3,5,64,9000,2,111,2000,0.05,-0.0034678829782758486,delta_ib.mean,-8.902016942954976,-0.00324093283320121,-0.00022695014507463857
arnold_cat-n4-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-cc9e74aff557,OK,39.042,4,5,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0020876297121894855,0.0020876297121894855
arnold_cat-n4-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-0eb4df8b2687,OK,37.934,4,5,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.000511810913511881,0.000511810913511881
arnold_cat-n3-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-2a5c800ee6fe,OK,40.976,3,5,64,6000,2,333,2000,0.05,-0.0018351587799687854,delta_ib.mean,-4.240019183489888,0.0005660205066644987,-0.002401179286633284
arnold_cat-n3-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-1db444a29652,OK,40.671,3,5,64,9000,2,333,2000,0.05,-0.0018351587799687854,delta_ib.mean,-4.240019183489888,0.0005162571866697263,-0.002351415966638512
arnold_cat-n4-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-ed2579bd4e4f,OK,39.417,4,5,64,6000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-0.0006320319931283225,0.0006320319931283225
arnold_cat-n4-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-1c8a3d64aba7,OK,36.566,4,5,64,9000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-0.0022080822847429242,0.0022080822847429242
arnold_cat-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-4e84d96a8bfd,OK,28.887,3,7,32,6000,1,111,2000,0.05,-0.006355585007698735,delta_ib.mean,-17.147414668505448,-0.003291255407096508,-0.0030643296006022274
